,brand,year_week,volume_so_off,relative_gap_to_90th_price_off_off,discount_price_comp_to_pr_off_off,distribution_off_off,off_trade_visibility_off,digital_off,digital_social_media_off,out_of_home_off,television_off,brand_experience_off,is_penultimate_week_off,is_year_end_week_off,april,august,december,february,january,july,june,march,may,november,october,september,week_number_tensor,is_covid,weeks_to_ignore_off
1217,malfy,202128,2690.24,0.0730401678700546,-0.4601470408977092,11.820845999999998,2046.7881332574184,0.0,0.0,0.0,0.0,1762.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,106,0,0
1218,malfy,202129,3092.88,0.0770259002388331,-0.406639586173268,8.344182,1381.9062296542556,0.0,0.0,0.0,0.0,1572.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,107,0,0
1219,malfy,202130,3315.69,0.0710190170162613,-0.3845899787883229,9.856255666666668,2051.281088338845,0.0,0.0,0.0,0.0,8100.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,108,0,0
1220,malfy,202131,2497.39,0.0255451492788117,-0.4509510166126556,11.036096666666666,1966.4808051521115,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,109,0,0
1221,malfy,202132,2952.67,0.0646039248708705,-0.4307859579423631,13.118708,4454.627269817293,0.0,0.0,0.0,0.0,737.24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,110,0,0
1222,malfy,202133,3077.76,0.0936639104650504,-0.4151727160791926,11.108781,1430.6459270950938,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,111,0,0
1223,malfy,202134,2394.35,0.0443210878228097,-0.4755294143986874,11.972436666666669,3322.542168926554,0.0,0.0,0.0,0.0,3256.41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,112,0,0
1224,malfy,202135,1978.41,0.023287063810354,-0.4416718473304892,12.07636,4929.092380229763,0.0,0.0,0.0,0.0,1653.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,113,0,0
1225,malfy,202136,2522.45,0.0719889016135912,-0.4538599903481991,10.557834,880.6720098733505,0.0,0.0,0.0,0.0,3413.62,0,0,0,0,0,0,0,0,0,0,0,0,0,1,114,0,0
1226,malfy,202137,2293.9,0.0745823267282371,-0.4397989449005041,12.678386666666666,2540.081403880973,0.0,0.0,0.0,0.0,2670.89,0,0,0,0,0,0,0,0,0,0,0,0,0,1,115,0,0
1227,malfy,202138,1844.43,0.0678392797363878,-0.4000895626881665,10.705338666666668,2476.1162096234766,0.0,0.0,0.0,0.0,1253.34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,116,0,0
1228,malfy,202139,2167.34,0.0656422875023074,-0.4730159757304079,11.725746666666666,4119.089159223226,0.0,0.0,0.0,0.0,1476.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,117,0,0
1229,malfy,202140,1796.34,0.056836434473411,-0.4447724029113581,11.043450666666663,3509.3977953692474,0.0,0.0,0.0,0.0,1351.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,118,0,0
1230,malfy,202141,1871.59,0.0318192543272801,-0.4615389125228146,11.836656666666665,2370.5940101795813,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,119,0,0
1231,malfy,202142,2066.96,0.0578548714664887,-0.4601551404683507,11.895409333333332,2355.1534852859786,0.0,0.0,0.0,0.0,1960.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,120,0,0
1232,malfy,202143,2193.8,0.0300719517213724,-0.4523463694459747,12.7928,3698.5923237015168,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,121,0,0
1233,malfy,202144,1672.02,0.0241829975995629,-0.4503113608822078,11.659501666666666,3280.8833083352865,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,122,0,0
1234,malfy,202145,1773.38,0.0290792311441471,-0.5121342155457069,11.484246333333331,2528.824495431789,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123,0,0
1235,malfy,202146,2045.33,0.0515674891189725,-0.4753388829748042,12.225573,1483.437206196262,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,124,0,0
1236,malfy,202147,2118.48,0.1150757634067539,-0.400896091304027,13.530536333333332,2979.8402281900594,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,125,0,0
1237,malfy,202148,2506.35,0.062027770137487,-0.4721527790370289,12.346243,2008.1547554329888,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,126,0,0
1238,malfy,202149,2679.67,0.1339189569079135,-0.3441821082824721,9.603885,1874.70908536548,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,127,0,0
1239,malfy,202150,2970.66,0.0744869658046912,-0.4569745194906571,11.159557,1239.184172898897,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,128,0,0
1240,malfy,202151,4599.7,0.0519121055429724,-0.3714934476794872,15.119363666666665,1432.7962078645426,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,129,0,0
1241,malfy,202152,4603.410000000001,0.0586650212867356,-0.4012945184735821,15.186234999999998,584.6424791011013,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,130,0,0
1242,malfy,202201,1275.12,0.0172392410996004,-0.4893632505258501,9.941052,1007.6140237188772,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,131,0,0
1243,malfy,202202,1420.51,0.0278435459266297,-0.4709329545753439,11.006555,1467.295010735786,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,132,0,0
1244,malfy,202203,1504.44,0.0387645002007422,-0.4169396083533077,10.642725333333331,772.509114747676,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,133,0,0
1245,malfy,202204,1691.76,0.0474208292125636,-0.4652483796127121,11.648165999999998,2277.3133214319337,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,134,0,0
1246,malfy,202205,1584.52,0.0383108543602365,-0.466707054388799,12.153836333333333,1363.753333053225,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,135,0,0
1247,malfy,202206,1541.89,0.0328531220268618,-0.4217633736099632,11.499013,2665.054213232373,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,136,0,0
1248,malfy,202207,1543.57,0.0160451852176695,-0.4292046435190476,10.585117,1323.8411040343344,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,137,0,0
1249,malfy,202208,1544.41,0.0117119412287564,-0.4959288583450542,12.388184333333331,2201.529127787275,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,138,0,0
1250,malfy,202209,1766.03,0.0534215403373502,-0.4477865253589416,11.958048,1010.0962776597496,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,139,0,0
1251,malfy,202210,1663.41,0.0583065067473762,-0.4689086350372853,11.715891,3323.655033535304,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,140,0,0
1252,malfy,202211,1743.2799999999995,0.0626337592633673,-0.4384836040779606,10.524431333333332,2717.555015808545,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,141,0,0
1253,malfy,202212,1966.51,0.0836495626249074,-0.49101003578022,11.665151333333332,1063.913655654409,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,142,0,0
1254,malfy,202213,1828.12,0.0554099158320305,-0.4337603086379697,12.740512333333331,1235.985158701542,0.0,0.0,0.0,0.0,2397.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,143,0,0
1255,malfy,202214,2189.88,0.0832708120900221,-0.3911961711687686,11.354419666666663,583.8427255517624,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,144,0,0
1256,malfy,202215,2609.32,0.075990174657541,-0.4113869852187609,13.174172999999998,1693.1461675535527,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,145,0,0
1257,malfy,202216,1308.72,0.023319994447354,-0.5021508839463361,11.613333333333332,976.9630916982264,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,146,0,0
1258,malfy,202217,1832.46,0.0316605738586744,-0.5124485682575943,12.206207999999998,1487.6660917095112,2590.42,2000.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147,0,0
1259,malfy,202218,2105.74,0.0656840344696632,-0.4074028861682993,10.682261333333331,389.2196813822357,19176.48,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,148,0,0
1260,malfy,202219,2407.79,0.0819235674039959,-0.4247859084634165,11.643811333333332,4581.546649128405,25426.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,149,0,0
1261,malfy,202220,2333.03,0.043910511213933,-0.4426207630332334,11.204667,1352.9491152923458,25409.97,5525.87,0.0,0.0,1200.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,150,0,0
1262,malfy,202221,2857.47,0.0746636126867636,-0.4191779534228113,12.924693333333332,2456.0997363555907,23627.05,5411.4,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,151,0,0
1263,malfy,202222,2923.13,0.0680120992960099,-0.4625100879521029,12.435148666666665,3693.129856062637,9580.02,769.73,218631.49,0.0,12100.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,152,0,0
1264,malfy,202223,4942.28,0.138928530025149,-0.436025496795298,17.855017333333333,67299.05369363056,0.0,0.0,218631.49,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,153,0,0
1265,malfy,202224,4104.73,0.0938957534593549,-0.4537501545067122,13.120149666666665,5009.154500878904,26397.49,35307.2,320075.17000000004,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,154,0,0
1266,malfy,202225,2646.84,0.055000209237204,-0.4734897348544564,13.708681,2183.481859013515,29938.7,39672.25,320075.17000000004,0.0,1958.86,0,0,0,0,0,0,0,0,1,0,0,0,0,0,155,0,0
1267,malfy,202226,3441.76,0.0861140444971223,-0.4302686892121572,13.614008999999998,2765.7288498890025,31087.94,33540.05,320075.19,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,156,0,0
1268,malfy,202227,3012.6600000000003,0.1073556488233123,-0.4533489168304233,13.004921666666666,4775.496200797965,22268.76,16804.98,112564.88,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,157,0,0
1269,malfy,202228,3142.58,0.0780648950125224,-0.4287256797531388,13.575722,4856.385564816093,21784.26,18550.39,18578.57,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,158,0,0
1270,malfy,202229,3344.18,0.0841793728552573,-0.4358639576905237,14.379305333333331,2258.7976936596106,21012.02,26102.03,18578.57,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,159,0,0
1271,malfy,202230,3202.71,0.0570290983814718,-0.4779934107393387,11.131756333333334,1528.7300588515884,16079.07,26347.0,18578.58,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,160,0,0
1272,malfy,202231,2592.87,0.0362968562308098,-0.5206951864184874,11.443348333333333,1757.1210402825766,0.01,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,161,0,0
1273,malfy,202232,7584.849999999999,0.1745813110542949,-0.4002053699459593,12.459788666666666,36492.698867417166,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,162,0,1
1274,malfy,202233,4232.620000000001,0.1348930590145385,-0.376769793756125,12.277088999999998,55.073609544257145,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,163,0,0
1275,malfy,202234,2085.16,0.0396351539331534,-0.4609558644308946,12.364377333333332,461.9831480174858,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,164,0,0
1276,malfy,202235,2076.4100000000003,0.056107573233361,-0.4337031731563989,12.215814,503.44049221861866,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,165,0,0
1277,malfy,202236,2430.33,0.0914694803411247,-0.4656928888207066,12.015914666666667,1558.1923480734256,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,166,0,0
1278,malfy,202237,1989.96,0.0642209301949944,-0.4877040401819806,9.857752,140.03739374362002,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,167,0,0
1279,malfy,202238,1529.71,0.0546436021742714,-0.4807077428190316,10.696219333333332,1157.0164744059955,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,168,0,0
1280,malfy,202239,1682.31,0.0495188407710452,-0.4620252418660585,11.655168666666668,328.89651542318416,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,169,0,0
1281,malfy,202240,1684.27,0.0669934599518467,-0.4471338994756441,10.141189666666667,555.8041606855081,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,170,0,0
1282,malfy,202241,2478.21,0.131271800900071,-0.3849297988244808,11.108409666666669,529.2657552576729,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,171,0,0
1283,malfy,202242,1462.5100000000002,0.0369112017344683,-0.4627805146463496,10.919057333333331,429.2736837853994,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,172,0,0
1284,malfy,202243,1855.77,0.0505763721592423,-0.4946623537770516,12.447152,303.3517550570504,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,173,0,0
1285,malfy,202244,1598.45,0.0325802075578708,-0.4567997549472034,12.799268,262.10359928996,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,174,0,0
1286,malfy,202245,1452.0099999999998,0.0264946178422465,-0.4422709268103886,11.718825,123.25002191171636,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,175,0,0
1287,malfy,202246,3013.85,0.1451294788672485,-0.3875518899142609,11.611110333333334,2863.3998108681035,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,176,0,0
1288,malfy,202247,1851.85,0.0878149484556113,-0.4019520561266763,11.697062666666666,383.5469938167646,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,177,0,0
1289,malfy,202248,3370.71,0.1597937373760084,-0.4162892570664365,10.943224333333331,1436.5397651125782,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,178,0,0
1290,malfy,202249,2811.97,0.1318852523192201,-0.4364757255432247,13.476573333333333,1583.3092230062907,0.0,0.0,0.0,0.0,857.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,179,0,0
1291,malfy,202250,2704.1,0.0916939899328458,-0.4435436422989847,12.452540333333332,2704.126589757765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,180,0,0
1292,malfy,202251,4669.28,0.055305014030096,-0.4154887490613428,15.285109333333333,2050.921441612554,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,181,0,0
1293,malfy,202252,3783.99,0.0422609986846656,-0.4261588660508034,15.178501333333331,912.118623816024,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,182,0,0
1294,malfy,202301,1031.1,0.0009898623927636,-0.552060695520607,11.390443,89.78462674752213,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,183,0,0
1295,malfy,202302,1281.4899999999998,0.0260358275963751,-0.5517961275407892,12.500194,450.9722295347079,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,184,0,0
1296,malfy,202303,1229.97,0.0300679856074524,-0.4876750044159753,11.916462333333332,69.57892573206175,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,185,0,0
1297,malfy,202304,1509.34,0.0535086827795272,-0.465922539587729,10.970313666666668,77.83236031155334,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,186,0,0
1298,malfy,202305,1517.04,0.0252711064381219,-0.4562178169270768,11.689433666666666,0.0,0.0,1170.51,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,187,0,1
1299,malfy,202306,1701.07,0.0511609670565398,-0.447498558290426,11.596419333333332,1304.2993948196302,0.0,623.19,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,188,0,1
1300,malfy,202307,1511.93,0.0153460650425456,-0.5590191684771378,10.832713333333333,1523.0677082846676,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,189,0,1
1301,malfy,202308,2605.12,0.1129827856100837,-0.4137311972931973,12.082213666666666,2909.7255404433145,0.0,1236.21,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,190,0,1
1302,malfy,202309,1978.13,0.0231488122181265,-0.4244802453810236,7.620769333333333,2792.380337510704,0.0,557.49,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,191,0,0
1303,malfy,202310,1318.66,0.0002721932633814,-0.5046964748355681,10.953074,341.2291244665028,0.0,0.0,0.0,0.0,1300.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,192,0,0
1304,malfy,202311,1627.85,0.0885430031731009,-0.5077333047860035,11.375169666666666,155.3224122764918,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,193,0,0
1305,malfy,202312,1573.74,0.0476489591220046,-0.470191879061401,10.071295,443.9453998639196,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,194,0,0
1306,malfy,202313,1807.4,0.0445811526672851,-0.4378879147958444,10.964524,0.0,0.0,1170.28,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,195,0,0
1307,malfy,202314,2159.29,0.0424271250425011,-0.4361643450925386,11.664811333333333,383.309279687171,0.0,1488.7199999999998,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,196,0,0
1308,malfy,202315,1034.95,-0.0534131813454729,-0.4905708041985529,9.369818,151.36209487746157,0.0,928.4,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,197,0,0
1309,malfy,202316,1223.39,-0.0509481720957284,-0.4670187347380086,10.936511666666666,107.67499214074031,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,198,0,0
1310,malfy,202317,1983.59,0.019520153320067,-0.511666209905036,11.844081333333332,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,199,0,0
1311,malfy,202318,1502.13,-0.0010887730535258,-0.5048155540696533,11.132720999999998,21.85068279224843,13462.8,0.0,0.0,0.0,1008.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,200,0,0
1312,malfy,202319,2152.08,0.0508648492671293,-0.4251985286282312,12.490880333333331,1077.810126425391,11404.8,843.91,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,201,0,0
1313,malfy,202320,2001.3,-0.0319148840099933,-0.5164714183318444,11.181891666666663,0.0,10339.4,2885.83,0.0,0.0,300.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,202,0,0
1314,malfy,202321,1825.39,-0.0352483313290467,-0.4889523939164723,10.903458,0.0,9519.8,2464.65,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,203,0,0
1315,malfy,202322,1640.87,-0.0523832020020773,-0.5665585041965499,13.350194,1034.8361660774508,18957.45,2402.44,0.0,0.0,7500.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,204,0,0
1316,malfy,202323,1948.87,-0.0391000141644897,-0.5651945944550866,9.366805666666666,453.8343076550155,49797.37,63219.2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,205,0,0
1317,malfy,202324,2120.37,-0.0023353832189077,-0.4863255846258427,11.535374666666668,5371.031901103755,42901.380000000005,69140.24,0.0,290470.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,206,0,0
1318,malfy,202325,2280.39,0.0031564124624356,-0.475097837862396,12.703206333333332,4322.817183812775,45070.17,71183.85,0.0,310158.0,2320.08,0,0,0,0,0,0,0,0,1,0,0,0,0,0,207,0,0
1319,malfy,202326,5224.52,0.0832663958499433,-0.4269577155773967,12.993968666666666,30039.454374207944,31884.33,52163.37,0.0,263607.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,208,0,0
1320,malibu,201927,36954.12,0.1400266349872778,-0.2267916575990463,0.9736842105263158,20836.714285714283,0.0,987.75,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1321,malibu,201928,32753.49,0.1313739881093995,-0.2288578367724739,0.7894736842105263,12502.028571428573,0.0,996.49,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1322,malibu,201929,32081.7,0.1327055278817862,-0.1814331609208936,0.868421052631579,12502.028571428573,0.0,1002.43,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0
1323,malibu,201930,37387.91,0.1542653995707179,-0.1636215663633611,0.8421052631578947,37506.08571428571,0.0,990.33,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0
1324,malibu,201931,25301.78,0.0831157592473903,-0.226551302045776,0.9736842105263158,20836.714285714283,0.0,1007.92,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0
1325,malibu,201932,19204.29,0.0428672357982593,-0.285863386743138,0.9473684210526316,16669.371428571427,0.0,1026.78,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0
1326,malibu,201933,19243.77,0.0673826752356494,-0.2347916010201052,0.8947368421052632,8334.685714285713,0.0,1331.19,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0
1327,malibu,201934,15553.86,0.0135450597425854,-0.2231950145963758,0.7105263157894737,8334.685714285713,0.0,1076.56,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0
1328,malibu,201935,20660.36,0.079744934659915,-0.1789061146972305,0.6578947368421053,16669.371428571427,0.0,8416.49,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0
1329,malibu,201936,15559.6,0.0668676690941941,-0.1810577479329615,0.7105263157894737,12502.028571428573,7995.56,1999.89,0.0,38666.67,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0
1330,malibu,201937,12994.45,0.0196360155017015,-0.2245175754907836,0.5789473684210527,8334.685714285713,11993.33,8002.71,0.0,58000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0
1331,malibu,201938,14439.18,0.0522894851436421,-0.2091850506433065,0.3947368421052631,12502.028571428573,11993.33,13104.81,0.0,58000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0
1332,malibu,201939,12325.04,0.0105151729786539,-0.2444734263427165,0.5,8334.685714285713,17990.0,14126.66,0.0,87000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0
1333,malibu,201940,13933.5,0.0040956569780738,-0.2407213973877586,0.5526315789473685,8334.685714285713,17990.0,6600.76,0.0,48333.33,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0
1334,malibu,201941,11741.8,0.0095542761244309,-0.2340029560254254,0.4210526315789473,4167.342857142857,3997.78,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,0
1335,malibu,201942,10658.69,-0.0060521281115147,-0.2351691991399854,0.4210526315789473,4167.342857142857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,0,0
1336,malibu,201943,15794.03,0.0553274215910095,-0.1815452698869609,0.5,8334.685714285713,0.0,4986.32,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,0,0
1337,malibu,201944,17067.96,0.0196237435515775,-0.2178758517363245,0.6578947368421053,8334.685714285713,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0,0
1338,malibu,201945,10713.36,0.0108753366378657,-0.2757196592619944,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,0,0
1339,malibu,201946,13461.14,0.0654594651258409,-0.2607897540290093,0.0263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19,0,0
1340,malibu,201947,20873.93,0.1875869167689932,-0.1082203736386848,0.3684210526315789,4167.342857142857,0.0,71.63,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0,0
1341,malibu,201948,11472.23,0.0054350425645724,-0.2616309835555365,0.3157894736842105,4167.342857142857,0.0,178.37,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21,0,0
1342,malibu,201949,11870.39,0.0170441164173515,-0.2524779200425897,0.3157894736842105,4167.342857142857,0.0,297.83,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,0,0
1343,malibu,201950,16266.179999999998,0.0729540158588603,-0.2145131144403074,0.3421052631578947,8334.685714285713,0.0,719.49,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23,0,0
1344,malibu,201951,20553.960000000003,0.0370288921907339,-0.2381529443689133,0.5789473684210527,12502.028571428573,0.0,780.51,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,24,0,0
1345,malibu,201952,41007.12,0.1291057986291968,-0.2444991914739663,0.631578947368421,16669.371428571427,0.0,1000.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,25,0,0
1346,malibu,202001,49644.77,0.0808996620669286,-0.2809338502217832,0.7105263157894737,12502.028571428573,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,26,0,0
1347,malibu,202002,9234.61,0.0368968752858814,-0.2660109122241458,0.2631578947368421,4167.342857142857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,0,0
1348,malibu,202003,10527.37,0.022622375680769,-0.252693906129346,0.3947368421052631,4167.342857142857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28,0,0
